"","PFC","Subcortical","COMT.Genotype","AgeInverseCentered","Sex.ID","reducedCorrPercentileContiguous","se","plo","phi","tlo","thi"
"669","Medial_OFC","Putamen",-0.073,0.035,0,0.274918974822996,0.0376165878294569,0.199685799164082,0.35015215048191,0.0257371951325927,0.524100754513399
"670","MiddleFrontalGyrus","Putamen",-0.073,0.035,0,0.240545704388089,0.0376165878294569,0.165312528729175,0.315778880047003,-0.00863607530231397,0.489727484078492
"671","SuperiorFrontalGyrus","Putamen",-0.073,0.035,0,0.331713842634905,0.0376165878294569,0.256480666975991,0.406947018293819,0.0825320629445021,0.580895622325308
"672","Ventral_ACC","Putamen",-0.073,0.035,0,0.360065182141779,0.0376165878294569,0.284832006482865,0.435298357800693,0.110883402451376,0.609246961832182
"673","Dorsal_ACC","Accum",0.927,0.035,0,0.361468041527985,0.0624644426693556,0.236539156189273,0.486396926866696,0.09306767826086,0.629868404795109
"674","InferiorFrontalGyrus","Accum",0.927,0.035,0,0.29723453093411,0.0624644426693576,0.172305645595395,0.422163416272825,0.0288341676669836,0.565634894201237
"675","Lateral_OFC","Accum",0.927,0.035,0,0.243913408695597,0.0624644426693576,0.118984523356882,0.368842294034313,-0.0244869545715292,0.512313771962724
"676","Medial_OFC","Accum",0.927,0.035,0,0.257635234532431,0.0624644426693575,0.132706349193716,0.382564119871146,-0.010765128734695,0.526035597799558
"677","MiddleFrontalGyrus","Accum",0.927,0.035,0,0.189039951520046,0.0624644426693576,0.0641110661813306,0.313968836858761,-0.0793604117470807,0.457440314787172
"678","SuperiorFrontalGyrus","Accum",0.927,0.035,0,0.259551495260267,0.0624644426693576,0.134622609921552,0.384480380598982,-0.00884886800685958,0.527951858527393
"679","Ventral_ACC","Accum",0.927,0.035,0,0.384762130402308,0.0624644426693575,0.259833245063593,0.509691015741023,0.116361767135182,0.653162493669434
"680","Dorsal_ACC","Caudate",0.927,0.035,0,0.457168231112241,0.0624644426693576,0.332239345773526,0.582097116450956,0.188767867845115,0.725568594379368
"681","InferiorFrontalGyrus","Caudate",0.927,0.035,0,0.408005259559161,0.0624644426693575,0.283076374220446,0.532934144897876,0.139604896292034,0.676405622826287
"682","Lateral_OFC","Caudate",0.927,0.035,0,0.358768851224374,0.0624644426693575,0.233839965885659,0.483697736563089,0.0903684879572477,0.6271692144915
"683","Medial_OFC","Caudate",0.927,0.035,0,0.206694287008873,0.0624644426693575,0.081765401670158,0.331623172347588,-0.0617060762582534,0.475094650275999
"684","MiddleFrontalGyrus","Caudate",0.927,0.035,0,0.311950209514028,0.0624644426693575,0.187021324175313,0.436879094852743,0.0435498462469016,0.580350572781154
"685","SuperiorFrontalGyrus","Caudate",0.927,0.035,0,0.393390817336034,0.0624644426693575,0.268461931997319,0.518319702674749,0.124990454068908,0.66179118060316
"686","Ventral_ACC","Caudate",0.927,0.035,0,0.412976556532813,0.0624644426693575,0.288047671194098,0.537905441871528,0.144576193265687,0.68137691979994
"687","Dorsal_ACC","Putamen",0.927,0.035,0,0.469253509587244,0.0624644426693576,0.344324624248529,0.594182394925959,0.200853146320118,0.73765387285437
"688","InferiorFrontalGyrus","Putamen",0.927,0.035,0,0.39504139659326,0.0624644426693576,0.270112511254545,0.519970281931975,0.126641033326133,0.663441759860386
"689","Lateral_OFC","Putamen",0.927,0.035,0,0.279531513706718,0.0624644426693576,0.154602628368003,0.404460399045434,0.0111311504395919,0.547931876973845
"690","Medial_OFC","Putamen",0.927,0.035,0,0.24605152004261,0.0624644426693576,0.121122634703895,0.370980405381325,-0.0223488432245161,0.514451883309737
"691","MiddleFrontalGyrus","Putamen",0.927,0.035,0,0.201351456905847,0.0624644426693576,0.0764225715671322,0.326280342244562,-0.0670489063612792,0.469751820172974
"692","SuperiorFrontalGyrus","Putamen",0.927,0.035,0,0.291981333371848,0.0624644426693575,0.167052448033133,0.416910218710563,0.0235809701047214,0.560381696638974
"693","Ventral_ACC","Putamen",0.927,0.035,0,0.287077658527191,0.0624644426693576,0.162148773188476,0.412006543865906,0.0186772952600642,0.555478021794317
